NaN,Rectangle:brick:0:2:0,Rectangle:brick:0:2:1,Rectangle:brick:0:2:2,Rectangle:brick:0:2:3,Rectangle:brick:0:2:4,Rectangle:brick:0:2:5,Rectangle:brick:0:2:6,Rectangle:brick:0:2:7,Rectangle:brick:0:2:8,Rectangle:brick:0:2:9,Rectangle:brick:0:2:10,Rectangle:brick:0:2:11,Rectangle:brick:0:2:12,Rectangle:brick:0:2:13,Rectangle:brick:0:2:14,Rectangle:brick:0:2:15,Rectangle:brick:0:2:16,Rectangle:brick:0:2:17,Rectangle:brick:0:2:18,Rectangle:brick:0:2:19,Rectangle:brick:0:2:20,Rectangle:brick:0:2:21,Rectangle:brick:0:2:22,Rectangle:brick:0:2:23,Rectangle:asphalt:roof:0:4:1,Rectangle_:grass:ground:inner:1:3,Rectangle_:grass:ground:inner:7:0,Rectangle_:grass:ground:inner:5:3,Rectangle_:grass:ground:inner:5:2,Rectangle_:grass:ground:inner:6:5,Rectangle_:grass:ground:inner:5:4,Rectangle_:grass:ground:inner:2:1,Rectangle_:grass:ground:inner:7:1,Rectangle_:grass:ground:inner:6:0,Rectangle_:grass:ground:top:3:1,Rectangle:asphalt:roof:0:4:3,Rectangle_:grass:ground:top:3:0,Rectangle_:grass:ground:top:0:1,Rectangle_:grass:ground:top:2:1,Rectangle_:grass:ground:left:0:0,Rectangle_:grass:ground:top:1:1,Rectangle_:grass:ground:top:2:0,Rectangle_:grass:ground:top:1:0,Rectangle_:grass:ground:left:1:1,Rectangle_:grass:ground:left:2:0,Rectangle_:grass:ground:left:1:0,Rectangle:asphalt:roof:0:4:0,Rectangle_:grass:ground:left:1:3,Rectangle_:grass:ground:left:1:2,Rectangle_:grass:ground:left:1:4,Rectangle_:grass:ground:left:0:3,Rectangle_:grass:ground:left:0:4,Rectangle_:grass:ground:left:0:2,Rectangle_:grass:ground:left:0:1,Rectangle_:grass:ground:right:0:1,Rectangle_:grass:ground:right:1:1,Rectangle_:grass:ground:right:0:4,Rectangle:asphalt:roof:0:6:0,Rectangle_:grass:ground:right:1:3,Rectangle_:grass:ground:right:1:0,Rectangle_:grass:ground:right:2:0,Rectangle_:grass:ground:right:1:2,Rectangle_:grass:ground:right:0:3,Rectangle_:grass:ground:right:1:4,Rectangle_:grass:ground:right:0:2,Rectangle_:grass:ground:bottom:2:1,Rectangle_:grass:ground:bottom:2:0,Rectangle_:grass:ground:bottom:4:1,Rectangle:asphalt:roof:0:0:2,Rectangle_:grass:ground:bottom:0:1,Rectangle_:grass:ground:bottom:7:0,Rectangle_:grass:ground:bottom:5:1,Rectangle_:grass:ground:bottom:3:1,Rectangle_:grass:ground:bottom:6:1,Rectangle_:grass:ground:bottom:1:1,Rectangle_:grass:ground:bottom:5:0,Rectangle_:grass:ground:bottom:1:0,Rectangle_:grass:ground:bottom:6:0,Rectangle_:grass:ground:bottom:4:0,Rectangle:asphalt:roof:0:4:4,Rectangle_:grass:ground:bottom:3:0,Rectangle:asphalt:roof:0:3:1,Rectangle:asphalt:roof:0:5:1,Rectangle:asphalt:roof:0:1:3,Rectangle:asphalt:roof:0:3:0,Rectangle:brick:2:0:0,Rectangle:brick:2:0:1,Rectangle:brick:2:0:2,Rectangle:brick:2:0:3,Rectangle:brick:2:0:4,Rectangle:brick:2:0:5,Rectangle:brick:2:0:6,Rectangle:brick:2:0:7,Rectangle:brick:2:0:8,Rectangle:brick:2:0:9,Rectangle:brick:2:0:10,Rectangle:brick:2:0:11,Rectangle:brick:2:0:12,Rectangle:brick:2:0:13,Rectangle:brick:2:0:14,Rectangle:brick:2:0:15,Rectangle:brick:2:0:16,Rectangle:brick:2:0:17,Rectangle:brick:2:0:18,Rectangle:brick:2:0:19,Rectangle:brick:2:0:20,Rectangle:brick:2:0:21,Rectangle:brick:2:0:22,Rectangle:brick:2:0:23,Rectangle:asphalt:roof:0:3:4,Rectangle:asphalt:roof:0:3:2,Rectangle:asphalt:roof:0:6:2,Rectangle:asphalt:roof:0:2:4,Rectangle:asphalt:roof:0:6:4,Rectangle:asphalt:roof:0:2:1,Rectangle:asphalt:roof:0:5:0,Rectangle:asphalt:roof:0:2:3,Rectangle:asphalt:roof:0:4:2,Rectangle:asphalt:roof:0:1:4,Rectangle:brick:1:0:20,Rectangle:brick:1:0:21,Rectangle:brick:1:0:22,Rectangle:brick:1:0:23,Rectangle:brick:1:0:0,Rectangle:brick:1:0:1,Rectangle:brick:1:0:2,Rectangle:brick:1:0:3,Rectangle:brick:1:0:4,Rectangle:brick:1:0:5,Rectangle:brick:1:0:6,Rectangle:brick:1:0:7,Rectangle:brick:1:0:8,Rectangle:brick:1:0:9,Rectangle:brick:1:0:10,Rectangle:brick:1:0:11,Rectangle:brick:1:0:12,Rectangle:brick:1:0:13,Rectangle:brick:1:0:14,Rectangle:brick:1:0:15,Rectangle:brick:1:0:16,Rectangle:brick:1:0:17,Rectangle:brick:1:0:18,Rectangle:brick:1:0:19,Rectangle:asphalt:roof:0:2:0,Rectangle:asphalt:roof:0:2:2,Rectangle:asphalt:roof:0:5:2,Rectangle:asphalt:roof:0:0:4,Rectangle:asphalt:roof:0:0:3,Rectangle:asphalt:roof:0:6:3,Rectangle:asphalt:roof:0:0:1,Rectangle:asphalt:roof:0:1:1,Rectangle:asphalt:roof:0:1:0,Rectangle:asphalt:roof:0:5:3,Rectangle:brick:1:2:0,Rectangle:brick:1:2:1,Rectangle:brick:1:2:2,Rectangle:brick:1:2:3,Rectangle:brick:1:2:4,Rectangle:brick:1:2:5,Rectangle:brick:1:2:6,Rectangle:brick:1:2:7,Rectangle:brick:1:2:8,Rectangle:brick:1:2:9,Rectangle:brick:1:2:10,Rectangle:brick:1:2:11,Rectangle:brick:1:2:12,Rectangle:brick:1:2:13,Rectangle:brick:1:2:14,Rectangle:brick:1:2:15,Rectangle:brick:1:2:16,Rectangle:brick:1:2:17,Rectangle:brick:1:2:18,Rectangle:brick:1:2:19,Rectangle:brick:1:2:20,Rectangle:brick:1:2:21,Rectangle:brick:1:2:22,Rectangle:brick:1:2:23,Rectangle:asphalt:roof:0:1:2,Rectangle:asphalt:roof:0:5:4,Rectangle:asphalt:roof:0:0:0,Rectangle:asphalt:roof:0:6:1,Rectangle:asphalt:roof:0:3:3,Rectangle_:grass:ground:inner:7:7,Rectangle_:grass:ground:inner:6:6,Rectangle_:grass:ground:inner:0:3,Rectangle_:grass:ground:inner:0:6,Rectangle_:grass:ground:inner:3:7,Rectangle:glass:0:1:0,Rectangle:glass:0:1:1,Rectangle:glass:0:1:2,Rectangle:glass:0:1:3,Rectangle:glass:0:1:4,Rectangle:glass:0:1:5,Rectangle:glass:0:1:6,Rectangle:glass:0:1:7,Rectangle:glass:0:1:8,Rectangle:glass:0:1:9,Rectangle:glass:0:1:10,Rectangle:glass:0:1:11,Rectangle:glass:0:1:12,Rectangle:glass:0:1:13,Rectangle:glass:0:1:14,Rectangle:glass:0:1:15,Rectangle:glass:0:1:16,Rectangle:glass:0:1:17,Rectangle:glass:0:1:18,Rectangle:glass:0:1:19,Rectangle:glass:0:1:20,Rectangle:glass:0:1:21,Rectangle:glass:0:1:22,Rectangle:glass:0:1:23,Rectangle_:grass:ground:inner:1:4,Rectangle_:grass:ground:inner:5:7,Rectangle_:grass:ground:inner:4:3,Rectangle_:grass:ground:inner:4:1,Rectangle_:grass:ground:inner:3:4,Rectangle_:grass:ground:inner:6:4,Rectangle_:grass:ground:inner:1:1,Rectangle_:grass:ground:inner:2:7,Rectangle_:grass:ground:inner:3:3,Rectangle_:grass:ground:inner:3:6,Rectangle:brick:2:2:0,Rectangle:brick:2:2:1,Rectangle:brick:2:2:2,Rectangle:brick:2:2:3,Rectangle:brick:2:2:4,Rectangle:brick:2:2:5,Rectangle:brick:2:2:6,Rectangle:brick:2:2:7,Rectangle:brick:2:2:8,Rectangle:brick:2:2:9,Rectangle:brick:2:2:10,Rectangle:brick:2:2:11,Rectangle:brick:2:2:12,Rectangle:brick:2:2:13,Rectangle:brick:2:2:14,Rectangle:brick:2:2:15,Rectangle:brick:2:2:16,Rectangle:brick:2:2:17,Rectangle:brick:2:2:18,Rectangle:brick:2:2:19,Rectangle:brick:2:2:20,Rectangle:brick:2:2:21,Rectangle:brick:2:2:22,Rectangle:brick:2:2:23,Rectangle_:grass:ground:inner:0:1,Rectangle_:grass:ground:inner:0:0,Rectangle_:grass:ground:inner:6:2,Rectangle_:grass:ground:inner:7:4,Rectangle_:grass:ground:inner:4:6,Rectangle_:grass:ground:inner:7:2,Rectangle_:grass:ground:inner:2:5,Rectangle_:grass:ground:inner:3:2,Rectangle_:grass:ground:inner:2:0,Rectangle_:grass:ground:inner:3:1,Rectangle:glass:2:1:0,Rectangle:glass:2:1:1,Rectangle:glass:2:1:2,Rectangle:glass:2:1:3,Rectangle:glass:2:1:4,Rectangle:glass:2:1:5,Rectangle:glass:2:1:6,Rectangle:glass:2:1:7,Rectangle:glass:2:1:8,Rectangle:glass:2:1:9,Rectangle:glass:2:1:10,Rectangle:glass:2:1:11,Rectangle:glass:2:1:12,Rectangle:glass:2:1:13,Rectangle:glass:2:1:14,Rectangle:glass:2:1:15,Rectangle:glass:2:1:16,Rectangle:glass:2:1:17,Rectangle:glass:2:1:18,Rectangle:glass:2:1:19,Rectangle:glass:2:1:20,Rectangle:glass:2:1:21,Rectangle:glass:2:1:22,Rectangle:glass:2:1:23,Rectangle_:grass:ground:inner:7:6,Rectangle_:grass:ground:inner:0:5,Rectangle_:grass:ground:inner:4:5,Rectangle_:grass:ground:inner:4:2,Rectangle_:grass:ground:inner:4:7,Rectangle_:grass:ground:inner:6:3,Rectangle_:grass:ground:inner:5:0,Rectangle_:grass:ground:inner:1:5,Rectangle_:grass:ground:inner:6:7,Rectangle_:grass:ground:inner:2:4,Rectangle:glass:1:1:0,Rectangle:glass:1:1:1,Rectangle:glass:1:1:2,Rectangle:glass:1:1:3,Rectangle:glass:1:1:4,Rectangle:glass:1:1:5,Rectangle:glass:1:1:6,Rectangle:glass:1:1:7,Rectangle:glass:1:1:8,Rectangle:glass:1:1:9,Rectangle:glass:1:1:10,Rectangle:glass:1:1:11,Rectangle:glass:1:1:12,Rectangle:glass:1:1:13,Rectangle:glass:1:1:14,Rectangle:glass:1:1:15,Rectangle:glass:1:1:16,Rectangle:glass:1:1:17,Rectangle:glass:1:1:18,Rectangle:glass:1:1:19,Rectangle:glass:1:1:20,Rectangle:glass:1:1:21,Rectangle:glass:1:1:22,Rectangle:glass:1:1:23,Rectangle_:grass:ground:inner:7:5,Rectangle_:grass:ground:inner:5:1,Rectangle_:grass:ground:inner:1:2,Rectangle_:grass:ground:inner:1:0,Rectangle_:grass:ground:inner:5:5,Rectangle_:grass:ground:inner:3:0,Rectangle_:grass:ground:inner:4:0,Rectangle_:grass:ground:inner:2:6,Rectangle_:grass:ground:inner:4:4,Rectangle_:grass:ground:inner:7:3,Rectangle:brick:0:0:8,Rectangle:brick:0:0:9,Rectangle:brick:0:0:10,Rectangle:brick:0:0:11,Rectangle:brick:0:0:12,Rectangle:brick:0:0:13,Rectangle:brick:0:0:14,Rectangle:brick:0:0:15,Rectangle:brick:0:0:16,Rectangle:brick:0:0:17,Rectangle:brick:0:0:0,Rectangle:brick:0:0:18,Rectangle:brick:0:0:19,Rectangle:brick:0:0:20,Rectangle:brick:0:0:21,Rectangle:brick:0:0:22,Rectangle:brick:0:0:23,Rectangle:brick:0:0:1,Rectangle:brick:0:0:2,Rectangle:brick:0:0:3,Rectangle:brick:0:0:4,Rectangle:brick:0:0:5,Rectangle:brick:0:0:6,Rectangle:brick:0:0:7,Rectangle_:grass:ground:inner:0:4,Rectangle_:grass:ground:inner:6:1,Rectangle_:grass:ground:inner:0:2,Rectangle_:grass:ground:inner:2:3,Rectangle_:grass:ground:inner:1:6,Rectangle_:grass:ground:inner:5:6,Rectangle_:grass:ground:inner:2:2,Rectangle_:grass:ground:inner:3:5,Rectangle_:grass:ground:inner:0:7,Rectangle_:grass:ground:inner:1:7
 01/01  01:00:00,1.20901695129922,1.1997490072099,1.20284444249305,1.21211338676569,1.26303341400295,7.99531657614439,7.99310334868064,7.99386919839111,7.99326493579499,7.9944879647729,7.99441268204605,7.9970425934568,8.79188944943586,8.78912984182263,8.79040467021057,8.78912984174306,8.79186950551266,1.29968256234233,1.252479275606,1.23812774582384,1.23467285823439,1.23484758752005,1.2353541073559,1.24213224845977,0.254196826649417,-1.74072928477163,0.849096808632799,0.706935267176854,1.03262312750721,1.75781176053157,0.813377437367032,-1.71606856161008,0.922300340000106,0.921005380927908,0.520541997680006,0.254213327645519,0.612608953341246,0.726282114711426,0.726026396479063,0.650014345078974,0.752720119040072,0.740584101495296,0.750868350240733,0.667613281004296,0.803461711243301,0.727589351455294,0.250691495229926,0.82212476202236,0.754200505586656,0.745943325916848,0.694868384109537,0.731364763835648,0.69587694754776,0.69283774046399,0.706410626190037,0.744150663860874,0.698775495073419,0.251685452553893,0.753732054217352,0.670788550521241,0.735076112332356,0.81643142247414,0.691568085181708,0.796575692847069,0.693670359859826,0.822770118755573,0.833663219658564,0.727187325248229,0.250388559450809,0.719686951179397,0.708571910895055,0.757592111596154,0.708894946732392,0.715730615341609,0.814887838189643,0.752979092650222,0.800639738258587,0.747967229961059,0.708644315227019,0.255057660247934,0.769302871485106,0.254196807675977,0.254201346454104,0.254197990098443,0.250690842036308,1.22682384422807,1.22427133270255,1.22376044951972,1.22996000732563,1.26514899022072,7.77480084670879,7.7741202608651,7.77415147159203,7.77418668687625,7.7744529422773,7.77476769884285,7.77570576431279,8.60145983533388,8.60048669570455,8.60023336520778,8.60048117048808,8.60144930967725,1.29977774819674,1.26499570964381,1.253234129665,1.25196582028909,1.2529667140877,1.25247099263571,1.25640134517395,0.25505722573818,0.254209756632823,0.255172498787586,0.255057439538052,0.256013387275107,0.254196736009145,0.250701975671348,0.254213241442476,0.254209773056567,0.25504216561646,1.28356219518465,1.2854703059829,1.28511626345103,1.29636754733004,1.26589438964556,1.2530268616657,1.25682503633422,1.26506774445445,1.31151565821251,7.95325016239417,7.95131589753191,7.95218101507018,7.95129164020578,7.95270515846576,7.95230160390128,7.95470930593784,8.75993798890119,8.75689708504028,8.75833293339701,8.75689581466171,8.75990885361533,1.34948614520361,1.30069030680371,1.2910579401841,0.250690155504824,0.254209687249358,0.254214269226631,0.251267556809988,0.250397762007292,0.255175957511531,0.250375192547185,0.254181464055579,0.25067596490223,0.25421782275967,1.27463750945193,1.27121104974379,1.27065017428936,1.27726318951149,1.31915130040064,7.86236908259939,7.86116650536182,7.86164132306202,7.86124472294008,7.86201401392072,7.86200624827975,7.86337742807227,8.68193487614759,8.68028224172164,8.68035928813588,8.68027737494497,8.68193978567763,1.35489157202895,1.31379793692879,1.30487799450509,1.30018668545258,1.30164171489468,1.30249540809012,1.30737045036902,0.25419441216052,0.255061955210342,0.246903866129859,0.255159695708905,0.254213309660746,0.825391208356548,1.00963362783624,-1.94003760712797,0.01908536898756415,1.38919990650462,4.54775006399908,4.54775006399908,4.54775006399909,4.54775006399913,4.54775006399912,4.54844397751187,4.54844397751198,4.54844397751188,4.54844397751188,4.54844397751204,4.54844397751192,4.54844397751206,4.54769939305724,4.54769939305729,4.54769939305717,4.54769939305724,4.54769939305719,4.54850279906964,4.54850279906964,4.54850279906962,4.54850279906965,4.54850279906964,4.54850279906964,4.54850279906962,0.429389912457789,0.98473180548563,0.70683695438831,0.985387052149305,0.706835656204491,2.77092911307227,0.08325794576249108,-0.605724440742611,0.706792142689888,0.628489329929351,0.625017495112479,0.618425244826871,0.619685147408977,0.628903802158408,0.656888189474636,7.24611525259125,7.2452287356265,7.24539987991026,7.24519246244886,7.24567088161886,7.24563566294352,7.24664020606322,8.08987808736213,8.08904139643786,8.08924419956188,8.08904626475677,8.0898556382301,0.689995061049787,0.662488571951471,0.651018053021205,0.650486742007529,0.650131255028791,0.650356925858948,0.653729104779898,0.547698967878135,0.698474027295164,3.05967814735406,1.49679736037134,2.74187274587995,1.30060186929235,0.491689130245773,0.660402343766754,0.05872965648508264,-1.40052971928045,3.76885358797516,3.76885358797516,3.76885358797514,3.76885358797517,3.76885358797516,3.76948414368195,3.76948414368201,3.76948414368194,3.76948414368194,3.76948414368204,3.76948414368195,3.76948414368208,3.76880381881256,3.76880381881261,3.76880381881253,3.76880381881256,3.7688038188125,3.76954118865706,3.76954118865707,3.76954118865706,3.76954118865706,3.7695411886571,3.76954118865706,3.76954118865707,0.875306486030483,-1.77574070882972,0.812788227399194,0.706866345226577,1.53649467312212,1.13487070955738,1.43441919903187,-2.57054677102388,0.895751078137515,0.706636118889545,4.97645922727514,4.97645922727514,4.97645922727517,4.97645922727517,4.97645922727516,4.97718868315793,4.97718868315805,4.97718868315792,4.97718868315793,4.9771886831581,4.97718868315796,4.97718868315813,4.97641102130719,4.97641102130724,4.97641102130714,4.97641102130719,4.97641102130713,4.97724393839702,4.97724393839704,4.97724393839701,4.97724393839702,4.97724393839704,4.97724393839702,4.97724393839698,0.992219463923222,3.16272580520532,-1.71811475979514,0.549425403156176,2.77674153384468,-0.07619701698557227,2.23374949377471,-2.32448249614235,0.706863816305166,1.83431247668974,8.03691573753913,8.03834624122406,8.03753700769698,8.04219460159272,8.80812494979912,8.80232497398806,8.80785385929093,8.8023249739981,8.80812494932987,1.02523845907309,0.964190428014323,0.986067528954092,0.980068669486052,0.977930523719818,0.980068675278734,0.978187267070962,0.984088143946352,0.954532081853951,0.964271831578315,0.957991957645995,0.992500763670622,8.04026594761595,8.03668935861147,8.03810537591329,-3.69584115215593,1.56055959286351,0.05642960668672208,0.659980112354524,-1.63730591711612,1.75600811754559,-1.70770049844456,0.706717928992031,0.504086665286824,0.02090923436780137
 01/01  02:00:00,0.747171485119588,0.738404033399045,0.741337751355568,0.750128209636168,0.798388017256036,7.20453196250623,7.20242782639079,7.20315460818295,7.20257818174608,7.2037395023575,7.20366548497304,7.20616345930783,7.949320138809,7.94669499668751,7.94790770741538,7.94669499661193,7.94930112738147,0.832129662409108,0.787388890785413,0.77379062872805,0.770523987664401,0.770687436128034,0.771169703224682,0.777595931562629,-0.501274105855364,-2.31613962437609,0.07521570295243292,-0.06720246955879416,0.26298697304845,0.989335295281153,0.04037644676384972,-2.34183027888788,0.150692338440775,0.149274433755938,-0.238242447985613,-0.501257620490744,-0.151795692470346,-0.04735356798529644,-0.0439757098159808,-0.115941345090445,-0.02069935503256429,-0.03293397983169776,-0.02257043716123645,-0.09968834635070489,0.02995770322397437,-0.04510778688016603,-0.504778129745765,0.05005843524461612,-0.01922039344009567,-0.02764206241834562,-0.0782614405713956,-0.03989504810181208,-0.0776659893627484,-0.08081682587834314,-0.06668116703540443,-0.02885238249997408,-0.07350316189936498,-0.503766771617413,-0.01971772999357917,-0.09506319309517725,-0.03868096395532983,0.04397750753316316,-0.0768298539571644,0.02369842393835525,-0.07988073312153951,0.04892475619541668,0.06103589250426054,-0.04672091717686176,-0.50508052861163,-0.05431869272950915,-0.06559258829637923,-0.01587287669027761,-0.06528104913827615,-0.05836448389375475,0.04140752415004513,-0.02051080314415124,0.02644737938714301,-0.02564357130972898,-0.06553302765384961,-0.500388826415623,-0.003948507968539378,-0.501274124904105,-0.50126958277153,-0.501272940363607,-0.504778782439608,0.760942906260593,0.75853176164002,0.758047878355339,0.763931241623688,0.79728326614175,6.99195615840059,6.99130812147837,6.99133658376363,6.99136942357364,6.99162155125846,6.99192011691608,6.99281154092447,7.76551161574596,7.764585878277,7.76434488779595,7.764580622196,7.76550157144629,0.829174904671686,0.796185373741765,0.78503695761176,0.78383690358608,0.784786986771109,0.784316437344649,0.788045503527613,-0.500389262416498,-0.501261190950673,-0.500280963747837,-0.500389046843185,-0.499415608006649,-0.501274196379002,-0.504767620815511,-0.50125770657648,-0.501261174451271,-0.500404304356687,0.818028154527961,0.819837097768225,0.819503300728745,0.830175220782858,0.802234607781764,0.790058381146152,0.793660688412671,0.801472318192658,0.845504858701955,7.16552981554052,7.16368955464967,7.16451110897799,7.16366471880522,7.16500653958025,7.16462123288802,7.16690896061858,7.91998216916282,7.91708944804695,7.91845532795606,7.91708823957492,7.91995441465177,0.88052301641253,0.834258167794318,0.825133409061068,-0.504779472999018,-0.501261260141632,-0.501256674987956,-0.504176976293214,-0.505071305239912,-0.500277506061186,-0.505093885337899,-0.50128945077766,-0.50479364301245,-0.5012531220879,0.809518258733038,0.806280784844583,0.805750155421412,0.812026118300289,0.851735340299842,7.07817047665682,7.07702677945308,7.07747683313232,7.07709862969097,7.07782909496684,7.07782052320708,7.07912357077331,7.84493451498445,7.84336241181309,7.84343570384852,7.84335778218054,7.8449391852698,0.884673783954672,0.845698082868494,0.837246280462276,0.832799661922585,0.834180559630864,0.834991679011016,0.839615711095328,-0.501276517655472,-0.50038452918734,-0.508564675958652,-0.500293752700711,-0.501257638551589,0.05280849411806641,0.239220730257912,-2.57276379826167,-0.709393789580074,0.647412138537601,3.8166882777753,3.81668827777531,3.8166882777753,3.81668827777534,3.81668827777533,3.81741291059505,3.81741291059515,3.81741291059505,3.81741291059505,3.81741291059519,3.81741291059508,3.81741291059522,3.81663989632422,3.81663989632428,3.81663989632418,3.81663989632422,3.81663989632415,3.81746878974037,3.81746878974037,3.81746878974036,3.81746878974037,3.81746878974036,3.81746878974036,3.81746878974036,-0.308460781818906,0.214084782011782,-0.06730081000805246,0.22302539056156,-0.06730210927879332,1.99969057667615,-0.648066414098958,-1.27793713754896,-0.0673456137087147,-0.117977085505554,0.16341547630995,0.157191496416889,0.158385504136964,0.16711086363884,0.193585388962796,6.4645627429997,6.46371952747873,6.46388173380949,6.46368368529102,6.46413799735036,6.46410427448513,6.46505910736199,7.25447297506111,7.25367686817558,7.25386983424166,7.25368150035058,7.25445158332654,0.223963762977123,0.197912576523563,0.187052969057375,0.186553483080329,0.186215374544225,0.186429276397836,0.189622573636845,-0.212546225740929,-0.06913978838224819,2.27886891077676,0.727856093303958,1.97215801513207,0.532851416559995,-0.254266197021997,-0.106098624907671,-0.672826691640866,-1.9851026059388,3.0361402851955,3.0361402851955,3.0361402851955,3.03614028519553,3.03614028519556,3.03680156858447,3.03680156858454,3.03680156858447,3.03680156858447,3.03680156858462,3.03680156858447,3.03680156858464,3.03609279606719,3.03609279606727,3.03609279606711,3.03609279606719,3.03609279606709,3.03685570821895,3.03685570821895,3.03685570821897,3.03685570821895,3.03685570821894,3.03685570821895,3.03685570821892,0.101769431222797,-2.41100983513122,0.03981577144110873,-0.06727139160499493,0.765861466158099,0.366119566795425,0.660774488439101,-3.11347602779568,0.121217732267363,-0.06750164559353997,4.2452278252664,4.24522782526641,4.24522782526643,4.24522782526644,4.24522782526641,4.24598783718831,4.24598783718842,4.24598783718832,4.24598783718831,4.24598783718849,4.24598783718837,4.24598783718852,4.24518183754117,4.24518183754118,4.2451818375411,4.24518183754117,4.24518183754108,4.24604017615074,4.24604017615077,4.24604017615074,4.24604017615077,4.24604017615076,4.24604017615074,4.24604017615076,0.221413276024382,2.37754891224707,-2.34381789812505,-0.210830985552019,2.00672238507658,-0.777422244865662,1.45377055889181,-2.87429150671044,-0.06727393785586688,1.07138651198393,7.23719943839645,7.2385590156523,7.23778760871767,7.24220990492308,7.95771946335623,7.9522018286002,7.95746156946402,7.95220182860948,7.95771946290962,0.564200729624547,0.507356267153729,0.527135944254109,0.521473181079632,0.519449986288511,0.521473186561478,0.519692924434183,0.525277186618338,0.498219245640386,0.507435489361105,0.501500143618367,0.534189520907099,7.24038672722302,7.23698631681458,7.23833132305549,-4.24667057443522,0.788557212030887,-0.675103073684077,-0.106502686617458,-2.26827754661249,0.987644821917042,-2.28246912784368,-0.06741982827307644,-0.253124812437352,-0.707566320306985
